firm_id,year,EBIT,Total Current Liabilities,CapitalEmployed,NetIncome,Total Assets,SIZE,Total Liabilities,LEVERAGE,ROCE,Close,High,Low,Daily Avg. Value (M.Baht),ROE,ROA,EBIT Margin,D/E Ratio,ESG,ES,SS,GS,ESG.1
SAK,2024,1440.36,5736.22,9579.849999999999,3123.54,15316.07,9.63665788297065,8969.02,0.5855953909847631,0.15035308486041016,4.84,5.9,3.96,12.89,13.83,10.11,46.11306402351178,1.41,3,3.31,2.92,3.28,3.2
SAPPE,2020,485.07,670.51,2976.6499999999996,3323.61,3647.16,8.20170406152169,774.05,0.21223362835740686,0.16295835922933502,19.3,24.5,12.1,16.4,14.03,13.79,14.59,0.27,1,1.0,1.0,1.14,1.06
SAPPE,2021,518.73,745.47,3102.9300000000003,3712.77,3848.4,8.25541275648711,841.93,0.2187740359629976,0.16717425143332268,26.25,31.0,19.1,56.78,14.47,13.84,13.97,0.28,1,1.0,1.0,1.13,1.05
SAPPE,2022,818.42,1071.14,3490.1899999999996,4899.51,4561.33,8.42536952664864,1201.27,0.2633595902949359,0.23449153197963435,44.25,48.25,23.7,46.15,21.19,19.46,16.7,0.36,3,2.71,2.27,3.18,2.79
SAPPE,2023,1327.83,1647.47,4032.7699999999995,6198.41,5680.24,8.64474876434367,1784.38,0.31413813500837995,0.329260037145684,86.5,100.0,37.0,69.56,30.36,25.93,21.42,0.46,2,1.87,2.27,2.62,2.27
SAPPE,2024,1565.83,1292.09,4628.75,7033.55,5920.84,8.68623360970424,1429.92,0.24150627275859507,0.3382835538752363,67.75,107.5,64.25,83.01,30.51,26.99,22.26,0.32,3,3.11,3.22,2.66,2.96
SAT,2020,422.75,1500.76,7454.549999999999,6026.37,8955.31,9.10000193142774,1864.56,0.20820719774078172,0.05671033127418825,16.4,17.3,7.3,24.61,5.23,4.63,7.02,0.26,3,3.23,2.92,3.14,3.12
SAT,2021,1119.76,1892.11,7938.000000000001,8717.74,9830.11,9.19320540331258,2187.7,0.22255091753805398,0.14106324011085913,21.8,23.5,15.7,61.05,12.97,11.92,12.84,0.29,3,2.72,3.02,2.72,2.8
SAT,2022,1077.39,2054.23,8296.57,9093.39,10350.8,9.24481909039242,2384.51,0.23036963326506169,0.1298596890040101,21.0,24.8,16.6,42.16,12.06,10.68,11.85,0.3,3,3.26,3.15,3.17,3.2
SAT,2023,1135.04,1769.12,8632.36,9195.67,10401.48,9.24970338269699,2108.41,0.20270288458950073,0.13148663864806379,18.1,21.8,17.1,18.71,12.05,10.94,12.34,0.25,4,4.41,3.53,3.72,3.91
SAT,2024,802.7,1347.85,8709.65,7570.98,10057.5,9.21607390382394,1728.2,0.17183196619438232,0.0921621419919285,10.9,18.9,10.3,15.58,8.43,7.85,10.6,0.21,4,4.12,3.84,3.87,3.95
SAWAD,2020,6885.28,12658.98,39348.39,10993.03,52007.37,10.8591407182899,27937.49,0.5371832876763428,0.17498250881421068,54.34,66.94,29.75,728.78,22.28,14.13,62.63314118127576,1.16,1,1.56,1.24,1.0,1.26
SAWAD,2021,7181.11,13252,36714.87,10230.83,49966.87,10.8191154647938,22991.54,0.460135685905481,0.19559132307972218,51.03,77.89,48.35,910.52,20.19,14.08,70.19088382858477,0.85,1,1.0,1.0,1.29,1.12
SAWAD,2022,6785.68,21142.8,48339.09,12275.32,69481.89,11.1488214220576,40477.32,0.5825592827138122,0.14037665996608545,40.29,55.99,31.41,443.62,17.78,11.36,55.27904771525305,1.4,3,2.63,3.09,3.28,3.0
SAWAD,2023,8895.31,40603.41,70861.25,18914.53,111464.66,11.6214628689701,80268.03,0.7201208885399193,0.12553137292949249,33.47,50.41,33.06,508.03,18.58,9.83,47.028977193723556,2.57,2,1.47,1.59,1.63,1.56
SAWAD,2024,9811.87,34820,73089.14,21046.47,107909.14,11.5890448557217,71606.66,0.6635828994652353,0.13424525175696417,37.95,41.36,24.77,265.38,16.48,8.95,46.62002701640703,1.97,4,4.45,4.14,4.02,4.2
SC,2020,2546.16,15366.12,28952.719999999994,19037.32,44318.84,10.6991651477934,25676.15,0.5793506779509573,0.08794199646872558,2.78,2.98,1.73,12.03,10.48,5.7,13.37,1.38,3,3.2,2.99,2.79,2.98
SC,2021,2706.53,17303.14,32451.300000000003,19515.58,49754.44,10.8148549848356,29700.77,0.5969471267287905,0.08340282207492458,3.36,3.7,2.66,16.88,10.64,5.75,13.87,1.48,3,2.98,2.52,2.62,2.72
SC,2022,3374.57,21672.48,35728.83,21684.86,57401.31,10.9578224043468,35691.99,0.6217974816254194,0.09444949638709133,4.22,4.5,3.1,38.53,12.22,6.3,15.56,1.64,3,3.08,3.35,2.93,3.09
SC,2023,3563.61,23167.24,40720.47,24682.8,63887.71,11.0648822900991,40635.68,0.6360484669117112,0.08751397024641415,3.28,4.78,2.96,44.86,11.04,5.88,14.44,1.75,4,3.66,3.78,3.91,3.79
SC,2024,2437.97,22417.06,44840.979999999996,20645.4,67258.04,11.1162918442214,43163.51,0.6417598550299712,0.054369239922945484,2.56,4.0,2.3,25.87,7.22,3.72,11.81,1.79,4,4.73,3.76,4.73,4.49
SCC,2020,50191.04,161420.46,587960.42,407217.16,749380.88,13.5270026512719,353254.84,0.4713955872479693,0.0853646577094424,378.0,402.0,244.0,1052.64,11.36,7.25,12.33,0.89,3,3.04,3.06,3.13,3.08
SCC,2021,70393.29,168386.19,692714.8400000001,540705.96,861101.03,13.665967116828,411092.68,0.47740353997718477,0.10161943405167989,386.0,474.0,364.0,1166.22,13.74,8.74,13.02,0.91,3,3.03,3.34,2.59,2.93
SCC,2022,29897.96,132316.41,774173.38,582292.21,906489.79,13.7173350460137,454065.36,0.5009051012036219,0.038619204395790516,342.0,402.0,307.0,1019.09,5.78,3.38,5.13,1.0,3,3.22,2.7,2.83,2.93
SCC,2023,42452.25,202244.84,691355.79,528531.42,893600.63,13.7030142317503,452003.99,0.5058232669330146,0.061404345800011306,306.0,360.0,282.0,589.58,7.02,4.72,8.03,1.02,5,5.0,5.0,5.0,5.0
SCC,2024,19204.35,217320.48,644181.71,526673.86,861502.19,13.6664328770246,441721.96,0.5127345758691572,0.029812007546752606,168.0,307.0,161.5,525.0,1.77,2.19,3.65,1.05,5,5.0,5.0,5.0,5.0
SCCC,2020,6078.94,11961.5,65708.87,42173.6,77670.37,11.2602291251463,42957.89,0.5530795076681108,0.09251323299274512,135.5,192.0,97.5,24.41,11.37,7.8,14.41,1.24,3,2.76,3.21,2.52,2.78
SCCC,2021,5458.78,19848.15,62163.9,41967.0,82012.05,11.3146214666696,42785.26,0.521694799727601,0.08781270158403832,156.5,188.5,132.0,46.72,11.95,6.84,13.01,1.09,3,3.14,3.05,2.44,2.84
SCCC,2022,4176.08,14491.42,58861.86,50377.25,73353.28,11.203042499681,38851.13,0.5296440731757326,0.07094712943151983,153.5,175.5,144.5,29.52,5.23,5.38,8.29,1.13,3,3.56,2.89,3.56,3.39
SCCC,2023,4363.48,16176.95,53522.05,42515.03,69699,11.1519412494433,35851.03,0.5143693596751746,0.08152677261054088,135.5,163.0,130.0,18.08,8.1,6.1,10.26,1.06,4,4.4,3.75,4.12,4.13
SCCC,2024,8009.85,18341.24,63224.18999999999,46225.93,81565.43,11.3091607992255,38796.39,0.47564746486348447,0.1266896420499812,163.5,177.5,127.5,80.43,15.92,10.59,17.33,0.91,4,4.48,4.03,3.74,4.07
SCG,2020,245.94,2281.97,4343.639999999999,3978.57,6625.61,8.79869772208743,3887.07,0.5866735289279026,0.056620714423847286,3.5,4.28,2.6,0.14,4.0,3.68,6.18,1.42,3,2.85,2.68,3.16,2.93
SCG,2021,201.63,2460.06,5131.65,4354.41,7591.71,8.93481214145693,3611.9,0.47576896377759426,0.03929145596445588,6.15,7.8,3.4,10.24,3.1,2.84,4.63,0.91,3,2.7,2.12,2.21,2.36
SCG,2022,-179.02,1385.25,7135.52,5773.83,8520.77,9.05026199132658,4827.66,0.5665755559650125,-0.02508857098011077,4.84,6.4,4.42,0.47,-6.22,-2.22,-3.1,1.31,3,2.96,3.13,3.0,3.02
SCG,2023,266.45,2960.74,6980.050000000001,5421.44,9940.79,9.20440177335366,6206.97,0.6243940370936314,0.038173078989405515,3.48,4.98,3.22,0.17,2.54,2.89,4.91,1.66,3,3.02,3.27,3.1,3.11
SCG,2024,-156.41,1944.74,6485.5,3686.28,8430.24,9.03958052034153,4993.29,0.5923069805841826,-0.02411687610824146,3.48,4.44,2.9,0.11,-6.89,-1.7,-4.24,1.45,4,4.33,3.29,4.28,4.05
SCGP,2020,9759.4,43236.69,129192.19,93388.33,172428.88,12.0577401405836,62588.1,0.36297921786651977,0.07554171811779024,41.5,44.5,32.75,2442.22,9.81,6.26,10.45,0.57,1,1.0,1.0,1.0,1.0
SCGP,2021,12892.29,51976.58,154847.15999999997,126436.89,206823.74,12.2396222119329,84523.8,0.40867552245211314,0.08325816243578509,69.25,71.5,40.75,1155.29,8.94,6.8,10.2,0.69,3,3.46,3.19,3.03,3.22
SCGP,2022,9757.41,33478.66,163800.99,147389.57,197279.65,12.1923775442684,74312.91,0.37668816829308044,0.05956868758851824,57.0,69.5,49.75,539.68,5.98,4.83,6.62,0.6,3,2.95,3.62,2.72,3.03
SCGP,2023,8601.74,66390.39,132170.28000000003,130441.11,198560.67,12.1988499747276,96111.33,0.4840401173102407,0.06508074281147015,36.0,60.5,33.25,417.29,6.01,4.35,6.59,0.94,5,4.87,5.0,5.0,4.95
SCGP,2024,6981.37,56603.23,131976.34999999998,133778.42,188579.58,12.1472753718456,93292.99,0.49471416788604583,0.05289864434044434,19.6,37.5,18.7,311.94,4.8,3.61,5.22,0.98,5,4.7,4.78,4.73,4.73
SELIC,2020,141.06,387.75,1230.8,1257.89,1618.55,7.3892859656911,1096.93,0.6777238886657811,0.11460838479038024,1.36,1.6,0.83,1.72,18.72,8.78,11.21,2.1,1,1.0,1.0,1.0,1.0
SELIC,2021,125.61,496.3,1260.6200000000001,1466.03,1756.92,7.47131755499339,1088.83,0.6197379505042915,0.0996414462724691,2.83,3.67,1.34,6.2,13.71,7.44,8.57,1.63,3,3.25,3.41,2.7,3.07
SELIC,2022,75.33,581.09,2200.85,1624.7,2781.94,7.93090380503298,1547.08,0.5561155165100613,0.03422768475816162,2.77,4.84,2.03,49.53,4.95,3.32,4.64,1.25,3,3.02,2.81,3.2,3.04
SELIC,2023,201.78,830.53,2214.33,1905.45,3044.86,8.02121020207552,1693.34,0.5561306595377127,0.09112462912032082,2.26,3.33,1.51,1.41,8.05,6.93,10.59,1.25,3,2.61,2.76,3.26,2.91
SELIC,2024,285.87,785.45,2478.71,2147.22,3264.16,8.09075773449041,1566.04,0.4797681486201657,0.11533015157077674,3.26,3.68,2.18,1.74,11.57,9.06,13.31,0.92,3,2.61,2.86,2.93,2.8
SENA,2020,1557.09,4616.72,13310.349999999999,4236.89,17927.07,9.79406713997193,10759.66,0.6001906613852682,0.1169834001359844,3.44,3.7,1.83,6.35,17.44,9.43,36.75,1.5,1,1.0,1.0,1.01,1.0
SENA,2021,1600.3,4555.52,14064.5,3191.21,18620.02,9.83199262494433,10817.7,0.5809714490102589,0.11378292865014752,4.06,4.66,3.34,7.62,17.22,8.76,50.15,1.39,1,1.5,1.04,1.0,1.18
SENA,2022,1179.96,6842.45,16520.89,4192.03,23363.34,10.0589234061736,13410.57,0.5740005495789557,0.07142230230937922,3.94,5.5,3.76,14.83,11.53,5.62,28.15,1.35,1,1.0,1.49,1.0,1.12
SENA,2023,970.25,7894.25,17597.7,3845.86,25491.95,10.1461179950326,15224.88,0.5972426589570432,0.0551350460571552,2.36,4.06,2.26,2.92,5.06,3.97,25.23,1.48,1,1.0,1.1,1.0,1.02
SENA,2024,897.57,11470.89,29523.15,3644.61,40994.04,10.6211819692661,23985.99,0.5851092012399851,0.030402243663023763,2.22,3.02,2.2,1.76,4.88,2.7,24.63,1.41,2,1.93,1.92,2.79,2.27
SFLEX,2020,175.28,344.78,940.3399999999999,1415.03,1285.12,7.1586073781832,404.53,0.31477994272908366,0.18640066358976543,5.35,7.65,1.79,22.68,16.7,13.05,12.4,0.46,1,1.0,1.0,1.0,1.0
SFLEX,2021,160.81,418.94,1087.6299999999999,1727.31,1506.57,7.31759082280783,546.27,0.36259184770704317,0.14785358991568825,5.05,6.9,5.0,43.08,16.23,11.52,9.31,0.57,1,1.0,1.0,1.44,1.18
SFLEX,2022,67.63,398.49,1203.36,1695.75,1601.85,7.37891449028566,616.48,0.38485501139307676,0.05620097061560963,2.98,5.2,2.76,40.23,5.66,4.35,3.99,0.63,1,1.0,1.26,1.3,1.18
SFLEX,2023,232.83,821.01,1215.09,1820.52,2036.1,7.61879149237782,1035.59,0.5086145081282845,0.19161543589363753,3.58,4.5,2.9,13.53,18.56,12.8,12.79,1.04,1,1.0,1.0,1.08,1.03
SFLEX,2024,319.64,637.75,1548.9,1898.8,2186.65,7.69012597128975,1046.29,0.4784899275146914,0.20636580799276905,2.86,4.06,2.64,15.78,26.23,15.14,16.83,0.92,3,3.21,2.95,3.53,3.27
SHR,2020,-1996.97,3719.13,23398.14,2215.68,27117.27,10.2079260732705,11441.33,0.42192042193037865,-0.08534738231329499,2.46,3.32,1.41,42.07,-14.11,-7.1,-90.13,0.73,1,1.55,1.96,1.11,1.48
SHR,2021,-672.81,6922.41,30291.710000000003,4689.55,37214.12,10.5244435381352,21332.26,0.5732302685109845,-0.022211027373495913,3.0,3.96,2.26,42.19,-7.82,-2.09,-14.35,1.34,1,1.34,1.09,1.12,1.19
SHR,2022,868.97,4175.81,32273.789999999997,8824.29,36449.6,10.5036857634396,20430.43,0.5605117751635135,0.026924944358874495,4.08,4.9,3.0,68.29,0.09,2.36,9.85,1.28,3,2.92,2.77,2.98,2.91
SHR,2023,1301.6,3508.96,34213.74,10096.75,37722.7,10.5380173142492,21631.66,0.5734388047515157,0.03804319551151087,2.26,4.7,2.22,35.07,0.54,3.51,12.89,1.34,3,2.67,2.87,3.37,3.0
SHR,2024,1280.32,6231.79,30093.57,10638.04,36325.36,10.5002713989193,20399.52,0.5615779169153451,0.04254463661174131,2.36,2.78,1.7,15.55,0.84,3.46,12.04,1.28,4,4.77,4.34,4.33,4.49
SICT,2020,35.06,38.64,379.95,337.88,418.59,6.03689192057222,69.6,0.1662724862036838,0.09227529938149757,3.38,5.96,2.95,47.2,12.48,10.37,10.13,0.2,1,1.02,1.03,1.0,1.01
SICT,2021,64.66,62.68,422.13,421.7,484.81,6.18375706160507,90.2,0.18605226789876447,0.15317556203065405,5.29,5.75,3.02,37.6,17.22,14.31,15.01,0.23,1,1.0,1.0,1.0,1.0
SICT,2022,138.06,108.29,543.0400000000001,601.01,651.33,6.47901642621425,136.46,0.20950977231203843,0.25423541543900996,6.67,8.75,4.15,31.92,29.7,24.22,22.84,0.27,3,2.99,3.28,2.94,3.04
SICT,2023,146.48,476.25,683.8599999999999,666.38,1160.11,7.05627010719076,505.25,0.4355190456077441,0.21419588804726114,7.1,10.9,6.58,22.18,24.0,16.17,21.89,0.77,3,3.06,2.8,2.76,2.88
SICT,2024,106.25,198.66,774.37,664.9,973.03,6.88041491418756,232.59,0.23903682311953384,0.13720831127238917,3.98,7.15,3.66,5.03,14.51,9.96,15.98,0.31,3,2.96,3.56,2.98,3.12
SIRI,2020,3195.87,30713.28,81918.82,34891.03,112632.1,11.6318820339891,73434.86,0.6519887314539993,0.039012646910685476,0.81,1.15,0.52,56.95,4.9,2.89,9.16,1.87,3,2.83,3.32,3.37,3.17
SIRI,2021,3840.77,37645.24,78986.73999999999,29747.52,116631.98,11.6667787863051,75665.32,0.6487527691804599,0.04862550347058254,1.23,1.52,0.78,344.32,5.27,3.35,12.91,1.85,3,2.84,2.87,2.86,2.86
SIRI,2022,5930.67,42316.26,85135.20999999999,34973.59,127451.47,11.7554909436726,83410.96,0.654452710510126,0.06966177683710419,1.76,1.85,0.97,176.07,10.48,4.86,16.96,1.89,3,2.99,3.38,2.99,3.09
SIRI,2023,7860.03,45403.99,101899.36000000002,38132.5,147303.35,11.900249344894,99894.87,0.6781574892899583,0.07713522440180193,1.77,2.1,1.49,389.51,13.71,5.72,20.61,2.11,4,3.84,4.02,4.02,3.96
SIRI,2024,6797.35,50910.14,98489.02,39513.78,149399.16,11.914376929175,100408.88,0.6720846355494904,0.06901632283476879,1.8,1.94,1.51,148.11,11.16,4.58,17.2,2.05,5,4.79,5.0,5.0,4.93
SITHAI,2020,29.35,3032.95,4626.47,6937.2,7659.42,8.94369154185221,3866.31,0.5047784296983322,0.006343929605076873,0.64,0.8,0.44,0.72,-2.53,0.36,0.42,1.02,1,1.03,1.15,1.0,1.05
SITHAI,2021,289.13,2825.49,5220.900000000001,7617.43,8046.39,8.99297882262512,3903.54,0.4851293561460481,0.05537934072669463,1.37,1.73,0.61,45.53,4.86,3.68,3.8,0.94,1,1.0,1.0,1.0,1.0
SITHAI,2022,509.87,2713.01,5425.61,9461.91,8138.62,9.00437591145468,3759.12,0.46188665891760516,0.09397468671725392,1.59,1.91,1.16,25.04,8.71,6.3,5.39,0.86,1,1.45,1.0,1.06,1.18
SITHAI,2023,512.64,2078.27,5483.379999999999,8702.47,7561.65,8.9308446993279,3032.93,0.4010936766446477,0.09348978184988092,1.14,1.9,1.07,8.78,8.86,6.53,5.89,0.67,3,2.2,3.31,3.36,2.94
SITHAI,2024,437.7,2004.91,5185.4800000000005,8171.76,7190.39,8.88050069124683,2721.02,0.37842453608218746,0.0844087721869528,1.22,1.58,1.14,2.06,6.7,5.93,5.36,0.61,3,3.33,2.9,2.85,3.03
SJWD,2020,497.72,2411.32,7062.380000000001,3922.44,9473.7,9.15627481737118,6222.08,0.6567740164877502,0.07047482576695108,8.35,9.2,4.8,24.71,9.25,5.76,12.69,1.91,3,3.37,2.88,2.44,2.88
SJWD,2021,819.6,3059.08,9545.8,5293.32,12604.88,9.44183931954497,8626.49,0.6843770031924143,0.08585974983762493,22.0,22.0,8.1,112.27,16.68,7.42,15.48,2.17,3,2.38,2.71,3.19,2.79
SJWD,2022,857.59,4394.29,8647.060000000001,5988.16,13041.35,9.47588035772939,9606.96,0.7366537973446,0.09917706133645422,20.8,24.4,12.5,112.67,14.71,6.69,14.32,2.8,3,2.9,3.13,2.81,2.92
SJWD,2023,1448.3,4800.75,34397.47,23962.34,39198.22,10.5763866165843,15892.89,0.4054492780539524,0.04210484085021369,15.4,22.3,10.8,51.74,5.98,5.54,6.04,0.68,4,3.89,4.62,3.64,3.97
SJWD,2024,1942.33,6433.16,37603.020000000004,24705.1,44036.18,10.6927668477466,20124.24,0.456993317767345,0.051653563995657785,10.7,16.7,9.8,39.17,4.95,4.67,7.86,0.84,5,4.58,4.68,4.81,4.7
SKR,2020,474.06,1202.09,5267.61,3907.6,6469.7,8.7748850185683,2379.18,0.36774193548387096,0.08999527299857052,6.5,6.9,4.26,7.78,8.88,7.69,12.13,0.58,1,1.0,1.01,1.0,1.0
SKR,2021,1834.34,1630.68,6458.98,6377.34,8089.66,8.9983419819753,2503.45,0.3094629440545091,0.28399840222449985,13.0,13.6,6.3,10.55,29.2,25.2,28.76,0.45,1,1.0,1.42,1.0,1.1
SKR,2022,1328.48,1077.74,7740.469999999999,5711.25,8818.21,9.08457418055833,1919.82,0.21771085061480733,0.1716278210496262,13.8,15.8,11.6,13.34,16.41,15.71,23.26,0.28,1,1.53,1.0,1.0,1.19
SKR,2023,1161.6,1140.62,8105.830000000001,5851.93,9246.45,9.13199497305884,1800.92,0.19476880316229472,0.14330426372129687,10.2,13.8,8.75,5.31,12.58,12.86,19.85,0.24,1,1.28,1.14,1.27,1.24
SKR,2024,869.12,921.56,8698.27,6092.95,9619.83,9.17158187198593,1879.08,0.19533401317902707,0.0999187194695037,9.65,10.7,9.05,2.7,8.85,9.21,14.26,0.24,2,2.38,1.68,2.38,2.2
SMPC,2020,773.95,1004.08,2216.2200000000003,3973.38,3220.3,8.07722980190047,1064.77,0.33064310778498895,0.349220745232874,10.3,13.5,3.88,12.36,31.03,27.19,18.35,0.49,1,1.22,1.13,1.2,1.19
SMPC,2021,857.55,1802.9,2528.2000000000003,4550.35,4331.1,8.37357683030387,1865.46,0.4307127519567777,0.3391938928882208,11.9,14.2,10.0,15.67,31.5,22.71,17.66,0.76,1,1.0,1.0,1.0,1.0
SMPC,2022,1037.05,1487.11,2785.92,5248.02,4273.03,8.36007845644783,1552.46,0.3633159608053302,0.37224686997473005,13.0,16.8,11.8,14.62,31.96,24.11,18.77,0.57,1,1.0,1.3,1.0,1.08
SMPC,2023,479.33,1033.57,2836.04,3810.87,3869.61,8.26090900575186,1104.42,0.28540860706892945,0.16901383619412985,9.65,13.7,9.55,4.56,13.53,11.77,11.92,0.4,4,4.15,4.36,4.0,4.14
SMPC,2024,658.36,811.53,3106.5299999999997,4576.93,3918.06,8.27335191232291,881.97,0.22510375032541616,0.21192777793872908,9.4,10.1,6.45,1.84,20.6,16.91,13.63,0.29,4,3.63,4.78,4.18,4.14
SNC,2020,472.0,3277.55,4492.19,9088.72,7769.74,8.95799198076836,4191.57,0.5394736503409381,0.10507124587339361,12.0,13.7,5.9,4.42,12.15,7.17,5.19,1.17,3,3.21,3.17,3.2,3.2
SNC,2021,818.44,7595.11,6351.63,15563.12,13946.74,9.54300106818306,9036.04,0.6478962108707842,0.12885511278207326,17.8,18.2,11.8,20.91,15.39,7.54,5.26,1.84,3,2.93,3.1,2.78,2.91
SNC,2022,994.76,6423.87,7233.339999999999,19130.27,13657.21,9.52202286629008,8397.84,0.6149015794587621,0.13752429721262932,14.0,23.8,13.6,23.93,14.7,7.21,5.2,1.6,3,2.89,3.06,3.02,2.98
SNC,2023,168.14,3372.77,8325.77,9387.73,11698.54,9.3672193266746,6729.41,0.5752350293284461,0.020195129099170404,8.75,14.7,8.3,6.21,-0.36,1.33,1.79,1.35,3,3.21,2.89,3.14,3.1
SNC,2024,119.6,6340.88,7506.62,8799.38,13847.5,9.53585998990725,8976.81,0.6482621411807185,0.015932603488654013,5.7,9.1,4.72,1.17,-1.96,0.94,1.36,1.84,3,3.13,3.1,3.44,3.25
SNP,2020,290.94,1285.71,4103.46,5285.6,5389.17,8.59214666317726,2993.69,0.5555011254052108,0.0709011419631238,12.8,15.9,8.9,0.75,7.55,6.27,5.5,1.25,1,1.0,1.0,1.21,1.08
SNP,2021,467.09,1357.31,3708.6299999999997,4913.37,5065.94,8.53029498682784,2449.92,0.4836062014157294,0.12594677819032904,16.0,18.3,12.0,1.2,13.77,8.94,9.51,0.94,3,3.35,3.05,3.24,3.23
SNP,2022,627.34,1467.09,3857.74,5798.23,5324.83,8.58013606518538,2575.54,0.4836849251525401,0.16261852794641424,18.3,19.2,14.0,0.48,17.43,12.07,10.82,0.94,3,2.68,3.4,3.03,3.0
SNP,2023,648.67,1315.29,3729.4700000000003,6290.4,5044.76,8.52610535980281,2284.6,0.452865944068697,0.17393088025912526,16.6,19.6,16.0,0.78,17.88,12.51,10.31,0.83,3,3.18,2.7,3.42,3.16
SNP,2024,548.0,1337.67,3408.4799999999996,6200.51,4746.15,8.46508904205884,2009.43,0.4233810562245189,0.16077547763225838,11.2,16.7,10.4,1.05,15.74,11.19,8.84,0.73,4,4.18,4.34,4.12,4.2
SO,2020,184.0,261.36,1273.29,2067.26,1534.65,7.33605762099305,665.47,0.4336298178737823,0.14450753559676116,6.71,8.07,3.58,42.82,23.55,14.05,9.02,0.77,1,1.0,1.4,1.0,1.1
SO,2021,210.11,264.57,1275.13,2112.39,1539.7,7.33934287123587,587.82,0.381775670585179,0.16477535623818748,16.87,18.83,6.18,15.38,18.48,13.71,10.05,0.62,1,1.1,1.0,1.42,1.2
SO,2022,210.77,328.74,1589.01,2318.78,1917.75,7.5589079028394,874.89,0.45620649198279234,0.13264233705263026,8.95,17.72,8.63,10.27,16.92,12.19,9.09,0.84,1,1.0,1.0,1.21,1.08
SO,2023,227.73,391.64,1682.7000000000003,2382.47,2074.34,7.63739830977992,1043.7,0.503147989239951,0.1353360670351221,6.8,9.23,5.63,0.62,17.7,11.41,9.56,1.01,1,1.28,1.0,1.0,1.1
SO,2024,193.3,475.08,1876.4,2584.64,2351.48,7.76280019613949,1267.34,0.538954190552333,0.10301641441057344,4.42,7.69,3.83,0.51,14.51,8.73,7.48,1.17,2,1.94,2.39,1.86,2.02
SPALI,2020,5836.06,23882.41,44324.11,20969.29,68206.52,11.130295440435,30810.64,0.45172572944639305,0.13166784397926998,20.5,22.1,13.0,94.03,11.54,9.07,27.83,0.82,3,2.84,2.99,3.09,2.98
SPALI,2021,9341.51,23816.77,47615.47,29647.48,71432.24,11.1765045870301,28505.91,0.39906224416313973,0.19618644948795003,22.7,23.6,19.0,170.68,17.98,13.38,31.51,0.66,1,1.31,1.0,1.14,1.16
SPALI,2022,10792.24,27771.58,52152.479999999996,35500.71,79924.06,11.2888322128329,32461.18,0.4061502881610369,0.20693627608888399,24.3,25.25,18.1,179.17,18.45,14.26,30.4,0.68,3,2.79,2.85,3.06,2.91
SPALI,2023,8137.17,27157.47,58968.25,31818.08,86125.72,11.3635633682229,34661.02,0.4024467952198251,0.13799239421213957,18.6,24.8,17.1,125.99,12.35,9.8,25.57,0.67,4,3.58,4.25,4.09,3.95
SPALI,2024,8645.51,33367.65,62863.409999999996,31984.7,96231.06,11.4745074535656,42010.72,0.43656091910449707,0.1375284923296398,18.2,21.6,14.8,115.17,11.94,9.48,27.03,0.77,3,2.53,3.16,3.51,3.08
SPI,2020,2545.44,4297.72,50419.979999999996,3137.14,54717.7,10.9099425192493,15626.85,0.2855904031053937,0.05048474830811119,47.34,47.34,37.0,1.87,6.62,5.29,82.85,0.4,3,3.18,2.93,3.32,3.17
SPI,2021,3714.34,1522.08,53825.22,3417.94,55347.3,10.9213831564591,55347.3,1.0,0.06900742811641086,47.0,48.0,38.84,1.29,8.62,6.75,108.67,0.31,1,1.0,1.0,1.06,1.02
SPI,2022,3842.25,4456.39,57262.16,5892.13,61718.55,11.030339813006,61718.55,1.0,0.06709928511254203,47.34,53.34,40.84,0.89,7.76,6.56,65.21,0.39,3,3.53,2.88,3.28,3.27
SPI,2023,3471.36,2580.86,62673.52,3643.47,65254.38,11.0860484493688,65254.38,1.0,0.05538798522884945,47.5,48.0,36.84,0.47,6.81,5.47,95.28,0.4,3,2.38,2.72,2.69,2.59
SPI,2024,3846.77,2200.23,67857.7,4110.02,70057.93,11.1570777502116,70057.93,1.0,0.05668877666057058,42.67,48.67,39.34,1.78,6.97,5.69,93.59,0.41,3,3.51,3.48,3.12,3.35
SSP,2020,1075.24,1563.15,14540.880000000001,1888.27,16104.03,9.6868248302091,11562.04,0.7179594176116165,0.07394600601889294,8.72,9.24,4.28,17.87,18.45,7.38,56.94,2.55,1,1.06,1.0,1.54,1.24
SSP,2021,1350.78,6081.57,17981.74,2619.48,24063.31,10.0884435528012,17689.11,0.7351070987324686,0.07511953793125692,10.5,13.82,8.49,123.58,17.03,6.73,51.57,2.78,1,1.0,1.37,1.0,1.09
SSP,2022,1941.94,1173.47,20118.579999999998,3520.15,21292.05,9.96608904258972,13015.03,0.611262419541566,0.09652470502391323,9.09,10.99,7.68,43.86,19.06,8.56,55.17,1.57,1,1.0,1.46,1.0,1.12
SSP,2023,1580.93,1886.76,19180.370000000003,3157.74,21067.13,9.95546928489586,12600.27,0.5981009278435173,0.08242437450372438,8.0,9.55,5.3,11.46,10.28,7.46,50.07,1.49,1,1.12,1.3,1.0,1.12
SSP,2024,1624.91,4431.97,20258.05,3539.18,24690.02,10.1141543923834,16589.56,0.6719135909974961,0.0802105829534432,5.5,8.5,5.15,9.93,9.62,7.1,45.91,2.05,4,3.99,3.87,3.67,3.83
